,bboxData_x,bboxData_y,imgPath,categories,distance,areaSize,areaSizeDiff,imgRatioDiff,numberOfPerson,numberOfTree,numberOfHouse
1281,79.686,129.438,/workspace/namu2/data/segmentation_data/7/7-1-2/25560.jpg,person,129.7795634,816,69113.22656,0.114005602,4,0,0
1282,445.15,164.4615,/workspace/namu2/data/segmentation_data/7/7-1-2/25573.jpg,person,348.9267557,33321,36608.22656,0.12484472,5,0,0
1283,321.9,161.322,/workspace/namu2/data/segmentation_data/7/7-1-2/25573.jpg,person,233.5092128,27120,42809.22656,0.12484472,5,0,0
1284,185.9625,142.2435,/workspace/namu2/data/segmentation_data/7/7-1-2/25573.jpg,person,137.6518171,2988,66941.22656,0.12484472,5,0,0
1285,88.0875,149.0055,/workspace/namu2/data/segmentation_data/7/7-1-2/25573.jpg,person,108.9051934,11919,58010.22656,0.12484472,5,0,0
1286,28.6375,158.6655,/workspace/namu2/data/segmentation_data/7/7-1-2/25573.jpg,person,125.8616914,4029,65900.22656,0.12484472,5,0,0
1287,524.655,199.375,/workspace/namu2/data/segmentation_data/7/7-1-2/25580.jpg,person,420.0458406,17034,52895.22656,0.052900433,4,0,0
1288,384.747,172.7,/workspace/namu2/data/segmentation_data/7/7-1-2/25580.jpg,person,288.5858902,36400,33529.22656,0.052900433,4,0,0
1289,226.761,149.05,/workspace/namu2/data/segmentation_data/7/7-1-2/25580.jpg,person,159.4861662,5396,64533.22656,0.052900433,4,0,0
1290,138.336,172.7,/workspace/namu2/data/segmentation_data/7/7-1-2/25580.jpg,person,88.49366293,224,69705.22656,0.052900433,4,0,0
1291,202.444,62.559,/workspace/namu2/data/segmentation_data/7/7-1-2/25583.jpg,person,215.0639534,71720,1790.773438,0.124867725,4,0,0
1292,155.144,89.964,/workspace/namu2/data/segmentation_data/7/7-1-2/25583.jpg,person,172.4709246,26426,43503.22656,0.124867725,4,0,0
1293,104.533,103.383,/workspace/namu2/data/segmentation_data/7/7-1-2/25583.jpg,person,152.6586635,4400,65529.22656,0.124867725,4,0,0
1294,53.6855,109.998,/workspace/namu2/data/segmentation_data/7/7-1-2/25583.jpg,person,155.9244418,1230,68699.22656,0.124867725,4,0,0
1295,337.6915,208.896,/workspace/namu2/data/segmentation_data/7/7-1-2/25590.jpg,person,234.0367979,91290,21360.77344,0.043731399,4,0,0
1296,245.3625,214.272,/workspace/namu2/data/segmentation_data/7/7-1-2/25590.jpg,person,143.1351986,64260,5669.226563,0.043731399,4,0,0
1297,160.667,213.76,/workspace/namu2/data/segmentation_data/7/7-1-2/25590.jpg,person,67.16349195,23005,46924.22656,0.043731399,4,0,0
1298,56.3425,223.744,/workspace/namu2/data/segmentation_data/7/7-1-2/25590.jpg,person,61.27226032,287,69642.22656,0.043731399,4,0,0
1299,473.202,160.65,/workspace/namu2/data/segmentation_data/7/7-1-2/25597.jpg,person,377.0142036,63468,6461.226563,0.117927171,3,0,0
1300,355.092,90.27,/workspace/namu2/data/segmentation_data/7/7-1-2/25597.jpg,person,297.1527514,0,69929.22656,0.117927171,3,0,0
1301,158.115,158.61,/workspace/namu2/data/segmentation_data/7/7-1-2/25597.jpg,person,109.3186185,11110,58819.22656,0.117927171,3,0,0
1302,403.09,136.0615,/workspace/namu2/data/segmentation_data/7/7-1-2/25604.jpg,person,318.1203181,22256,47673.22656,0.000444949,4,0,0
1303,269.88,175.2955,/workspace/namu2/data/segmentation_data/7/7-1-2/25604.jpg,person,180.4827248,21186,48743.22656,0.000444949,4,0,0
1304,166.772,176.8045,/workspace/namu2/data/segmentation_data/7/7-1-2/25604.jpg,person,98.35120246,6860,63069.22656,0.000444949,4,0,0
1305,62.626,135.5585,/workspace/namu2/data/segmentation_data/7/7-1-2/25604.jpg,person,128.8536347,4559,65370.22656,0.000444949,4,0,0
1306,331.1885,79.4955,/workspace/namu2/data/segmentation_data/7/7-1-2/25639.jpg,person,284.194958,31878,38051.22656,0.144065387,3,0,0
1307,99.4635,36.8165,/workspace/namu2/data/segmentation_data/7/7-1-2/25639.jpg,person,219.3589365,17427,52502.22656,0.144065387,3,0,0
1308,67.022,193.697,/workspace/namu2/data/segmentation_data/7/7-1-2/25639.jpg,person,74.80810819,28420,41509.22656,0.144065387,3,0,0
1309,451.06,155.933,/workspace/namu2/data/segmentation_data/7/7-1-2/25696.jpg,person,356.9294875,76700,6770.773438,0.033434292,4,0,0
1310,327.18,158.48,/workspace/namu2/data/segmentation_data/7/7-1-2/25696.jpg,person,239.4884629,16500,53429.22656,0.033434292,4,0,0
1311,221.92,147.16,/workspace/namu2/data/segmentation_data/7/7-1-2/25696.jpg,person,157.2307907,7084,62845.22656,0.033434292,4,0,0
1312,142.12,165.272,/workspace/namu2/data/segmentation_data/7/7-1-2/25696.jpg,person,96.76899451,2860,67069.22656,0.033434292,4,0,0
1313,213.78,79.051,/workspace/namu2/data/segmentation_data/7/7-1-2/25701.jpg,person,205.9223692,13029,56900.22656,0.204554865,4,0,0
1314,170.515,47.173,/workspace/namu2/data/segmentation_data/7/7-1-2/25701.jpg,person,217.8491156,4738,65191.22656,0.204554865,4,0,0
1315,120.8875,64.561,/workspace/namu2/data/segmentation_data/7/7-1-2/25701.jpg,person,191.8347209,13685,56244.22656,0.204554865,4,0,0
1316,49.373,60.536,/workspace/namu2/data/segmentation_data/7/7-1-2/25701.jpg,person,204.1863525,4940,64989.22656,0.204554865,4,0,0
1317,479.611,81.3855,/workspace/namu2/data/segmentation_data/7/7-1-2/25715.jpg,person,410.1872079,100540,30610.77344,0.153830228,3,1,0
1318,516.1915,44.919,/workspace/namu2/data/segmentation_data/7/7-1-2/25715.jpg,tree,179.1829118,46737,52144.24219,0.153830228,3,1,0
1319,417.535,86.457,/workspace/namu2/data/segmentation_data/7/7-1-2/25715.jpg,person,352.5341413,69451,478.2265625,0.153830228,3,1,0
1320,222.439,104.811,/workspace/namu2/data/segmentation_data/7/7-1-2/25715.jpg,person,189.3431743,9047,60882.22656,0.153830228,3,1,0
1321,477.486,184.234,/workspace/namu2/data/segmentation_data/7/7-1-2/25717.jpg,person,375.9553915,152618,82688.77344,0.093929046,4,0,1
1322,180.81,171.935,/workspace/namu2/data/segmentation_data/7/7-1-2/25717.jpg,person,110.9171144,46288,23641.22656,0.093929046,4,0,1
1323,133.209,182.477,/workspace/namu2/data/segmentation_data/7/7-1-2/25717.jpg,person,77.57441296,21331,48598.22656,0.093929046,4,0,1
1324,21.771,172.186,/workspace/namu2/data/segmentation_data/7/7-1-2/25717.jpg,person,120.5623546,12200,57729.22656,0.093929046,4,0,1
1325,262.359,128.01,/workspace/namu2/data/segmentation_data/7/7-1-2/25717.jpg,house,117.1199093,10692,193860.4844,0.093929046,4,0,1
1326,532.84,169.389,/workspace/namu2/data/segmentation_data/7/7-1-2/25758.jpg,person,433.1437134,79424,9494.773438,0.073903686,3,0,0
1327,334.18,174.9645,/workspace/namu2/data/segmentation_data/7/7-1-2/25758.jpg,person,239.8393866,31283,38646.22656,0.073903686,3,0,0
1328,260.26,178.6815,/workspace/namu2/data/segmentation_data/7/7-1-2/25758.jpg,person,170.3686787,29866,40063.22656,0.073903686,3,0,0
1329,215.486,93.708,/workspace/namu2/data/segmentation_data/7/7-1-2/25768.jpg,person,194.4076538,19890,50039.22656,0.23208203,4,0,0
1330,157.979,90.831,/workspace/namu2/data/segmentation_data/7/7-1-2/25768.jpg,person,172.429452,5989,63940.22656,0.23208203,4,0,0
1331,96.8365,72.336,/workspace/namu2/data/segmentation_data/7/7-1-2/25768.jpg,person,184.0219368,2480,67449.22656,0.23208203,4,0,0
1332,37.016,72.336,/workspace/namu2/data/segmentation_data/7/7-1-2/25768.jpg,person,197.0560498,10030,59899.22656,0.23208203,4,0,0
1333,495.924,138.573,/workspace/namu2/data/segmentation_data/7/7-1-2/25797.jpg,person,404.8817715,56304,13625.22656,0.024558587,4,0,0
1334,313.412,61.41,/workspace/namu2/data/segmentation_data/7/7-1-2/25797.jpg,person,282.6209579,27610,42319.22656,0.024558587,4,0,0
1335,273.394,108.135,/workspace/namu2/data/segmentation_data/7/7-1-2/25797.jpg,person,221.5189849,12528,57401.22656,0.024558587,4,0,0
1336,140.998,40.05,/workspace/namu2/data/segmentation_data/7/7-1-2/25797.jpg,person,218.3818985,6144,63785.22656,0.024558587,4,0,0
1337,907.0465,118.91,/workspace/namu2/data/segmentation_data/7/7-1-2/25812.jpg,person,810.2839891,108160,38230.77344,0.947722567,4,0,0
1338,755.2485,162.84,/workspace/namu2/data/segmentation_data/7/7-1-2/25812.jpg,person,653.4795863,25650,44279.22656,0.947722567,4,0,0
1339,599.709,110.63,/workspace/namu2/data/segmentation_data/7/7-1-2/25812.jpg,person,512.3212206,17628,52301.22656,0.947722567,4,0,0
1340,279.5435,126.5,/workspace/namu2/data/segmentation_data/7/7-1-2/25812.jpg,person,214.5780023,4100,65829.22656,0.947722567,4,0,0
1341,192.738,84.15,/workspace/namu2/data/segmentation_data/7/7-1-2/25814.jpg,person,191.4035339,9408,60521.22656,0.229691877,4,0,0
1342,138.684,70.55,/workspace/namu2/data/segmentation_data/7/7-1-2/25814.jpg,person,187.8913313,4964,64965.22656,0.229691877,4,0,0
1343,99.918,64.43,/workspace/namu2/data/segmentation_data/7/7-1-2/25814.jpg,person,191.7511668,13380,56549.22656,0.229691877,4,0,0
1344,47.229,61.88,/workspace/namu2/data/segmentation_data/7/7-1-2/25814.jpg,person,203.5346993,22244,47685.22656,0.229691877,4,0,0
1345,462.4,188.3905,/workspace/namu2/data/segmentation_data/7/7-1-2/25828.jpg,person,360.3553951,42884,27045.22656,0.096946439,1,0,0
1346,556.9575,198.1125,/workspace/namu2/data/segmentation_data/7/7-1-2/25856.jpg,person,452.2343822,42282,27647.22656,0.038882129,4,0,0
1347,443.9175,195.471,/workspace/namu2/data/segmentation_data/7/7-1-2/25856.jpg,person,340.8905968,35235,34694.22656,0.038882129,4,0,0
1348,292.4125,213.668,/workspace/namu2/data/segmentation_data/7/7-1-2/25856.jpg,person,188.7759173,11368,58561.22656,0.038882129,4,0,0
1349,157,235.0935,/workspace/namu2/data/segmentation_data/7/7-1-2/25856.jpg,person,52.86385855,1275,68654.22656,0.038882129,4,0,0
1350,473.2245,189.07,/workspace/namu2/data/segmentation_data/7/7-1-2/25857.jpg,person,370.8700637,904,69025.22656,0.065894466,3,1,0
1351,377.982,199.43,/workspace/namu2/data/segmentation_data/7/7-1-2/25857.jpg,person,275.4104238,59906,10023.22656,0.065894466,3,1,0
1352,186.3765,181.041,/workspace/namu2/data/segmentation_data/7/7-1-2/25857.jpg,person,108.1265136,204,69725.22656,0.065894466,3,1,0
1353,50.4225,221.445,/workspace/namu2/data/segmentation_data/7/7-1-2/25857.jpg,tree,611.0365235,18981,79900.24219,0.065894466,3,1,0
1354,928.512,277.78,/workspace/namu2/data/segmentation_data/7/7-1-2/25868.jpg,person,820.3591648,282012,212082.7734,0.159413239,5,0,0
1355,931.984,338.181,/workspace/namu2/data/segmentation_data/7/7-1-2/25868.jpg,person,827.6328542,352227,282297.7734,0.159413239,5,0,0
1356,688.944,265.829,/workspace/namu2/data/segmentation_data/7/7-1-2/25868.jpg,person,580.5851164,13020,56909.22656,0.159413239,5,0,0
1357,403.248,307.496,/workspace/namu2/data/segmentation_data/7/7-1-2/25868.jpg,person,299.2710211,34560,35369.22656,0.159413239,5,0,0
1358,129.456,303.297,/workspace/namu2/data/segmentation_data/7/7-1-2/25868.jpg,person,51.76271944,2349,67580.22656,0.159413239,5,0,0
1359,320.829,113.436,/workspace/namu2/data/segmentation_data/7/7-1-2/25876.jpg,person,255.7933523,13392,56537.22656,0.295342371,5,0,0
1360,241.137,123.9165,/workspace/namu2/data/segmentation_data/7/7-1-2/25876.jpg,person,187.2210836,4455,65474.22656,0.295342371,5,0,0
1361,173.124,138.507,/workspace/namu2/data/segmentation_data/7/7-1-2/25876.jpg,person,134.1132466,11385,58544.22656,0.295342371,5,0,0
1362,129.4995,148.1655,/workspace/namu2/data/segmentation_data/7/7-1-2/25876.jpg,person,109.8629913,19646,50283.22656,0.295342371,5,0,0
1363,98.5845,160.9065,/workspace/namu2/data/segmentation_data/7/7-1-2/25876.jpg,person,95.59472542,26307,43622.22656,0.295342371,5,0,0
1364,127.842,97.644,/workspace/namu2/data/segmentation_data/7/7-1-2/25880.jpg,person,159.5315459,14076,55853.22656,0.070411466,3,0,0
1365,92.976,97.438,/workspace/namu2/data/segmentation_data/7/7-1-2/25880.jpg,person,159.3061489,12870,57059.22656,0.070411466,3,0,0
1366,55.726,106.09,/workspace/namu2/data/segmentation_data/7/7-1-2/25880.jpg,person,158.9008855,1397,68532.22656,0.070411466,3,0,0
1367,330.225,162.632,/workspace/namu2/data/segmentation_data/7/7-1-2/25884.jpg,person,240.6316929,34700,35229.22656,0.162602627,4,0,0
1368,250.971,166.576,/workspace/namu2/data/segmentation_data/7/7-1-2/25884.jpg,person,168.2545682,9196,60733.22656,0.162602627,4,0,0
1369,180.642,168.896,/workspace/namu2/data/segmentation_data/7/7-1-2/25884.jpg,person,113.1302367,7360,62569.22656,0.162602627,4,0,0
1370,109.599,160.776,/workspace/namu2/data/segmentation_data/7/7-1-2/25884.jpg,person,95.22262867,4089,65840.22656,0.162602627,4,0,0
1371,835.142,177.6005,/workspace/namu2/data/segmentation_data/7/7-1-2/25895.jpg,person,730.9156711,79910,9980.773438,0.120015897,4,1,0
1372,917.473,326.205,/workspace/namu2/data/segmentation_data/7/7-1-2/25895.jpg,person,812.0718597,155856,85926.77344,0.120015897,4,1,0
1373,645.337,334.113,/workspace/namu2/data/segmentation_data/7/7-1-2/25895.jpg,person,542.5485647,92322,22392.77344,0.120015897,4,1,0
1374,621.18,195.723,/workspace/namu2/data/segmentation_data/7/7-1-2/25895.jpg,person,516.2676859,9135,60794.22656,0.120015897,4,1,0
1375,283.475,356.8485,/workspace/namu2/data/segmentation_data/7/7-1-2/25895.jpg,tree,425.4222544,72960,25921.24219,0.120015897,4,1,0
1376,514.554,167.7,/workspace/namu2/data/segmentation_data/7/7-1-2/25922.jpg,person,415.5985748,174870,104940.7734,0.009464179,4,0,0
1377,397.28,192.855,/workspace/namu2/data/segmentation_data/7/7-1-2/25922.jpg,person,295.6577193,39786,30143.22656,0.009464179,4,0,0
1378,377.416,197.0475,/workspace/namu2/data/segmentation_data/7/7-1-2/25922.jpg,person,275.3566691,51906,18023.22656,0.009464179,4,0,0
1379,293.758,137.2345,/workspace/namu2/data/segmentation_data/7/7-1-2/25922.jpg,person,220.1026654,60697,9232.226563,0.009464179,4,0,0
1380,294.6615,100.296,/workspace/namu2/data/segmentation_data/7/7-1-2/25930.jpg,person,242.73182,12432,57497.22656,0.214261785,4,0,0
1381,215.5365,96.913,/workspace/namu2/data/segmentation_data/7/7-1-2/25930.jpg,person,191.7685688,4500,65429.22656,0.214261785,4,0,0
1382,89.253,126.166,/workspace/namu2/data/segmentation_data/7/7-1-2/25930.jpg,person,131.2360987,3030,66899.22656,0.214261785,4,0,0
1383,24.687,145.668,/workspace/namu2/data/segmentation_data/7/7-1-2/25930.jpg,person,138.5143892,9000,60929.22656,0.214261785,4,0,0
1384,348.432,146.587,/workspace/namu2/data/segmentation_data/7/7-1-2/26068.jpg,person,263.7507458,75815,5885.773438,0.003686321,4,1,0
1385,254.016,188.2255,/workspace/namu2/data/segmentation_data/7/7-1-2/26068.jpg,person,160.5738666,19470,50459.22656,0.003686321,4,1,0
1386,171.024,178.729,/workspace/namu2/data/segmentation_data/7/7-1-2/26068.jpg,person,99.42830293,4675,65254.22656,0.003686321,4,1,0
1387,65.52,144.639,/workspace/namu2/data/segmentation_data/7/7-1-2/26068.jpg,person,119.3386776,53235,16694.22656,0.003686321,4,1,0
1388,432.432,162.4145,/workspace/namu2/data/segmentation_data/7/7-1-2/26068.jpg,tree,225.5029955,70866,28015.24219,0.003686321,4,1,0
1389,485.078,199.392,/workspace/namu2/data/segmentation_data/7/7-1-2/26103.jpg,person,380.8648277,52440,17489.22656,0.13187404,4,0,0
1390,323.884,144.088,/workspace/namu2/data/segmentation_data/7/7-1-2/26103.jpg,person,242.7706154,23912,46017.22656,0.13187404,4,0,0
1391,181.39,158.72,/workspace/namu2/data/segmentation_data/7/7-1-2/26103.jpg,person,121.5859428,1472,68457.22656,0.13187404,4,0,0
1392,59.84,184.76,/workspace/namu2/data/segmentation_data/7/7-1-2/26103.jpg,person,86.23292915,20480,49449.22656,0.13187404,4,0,0
1393,202.522,212.735,/workspace/namu2/data/segmentation_data/7/7-1-2/26199.jpg,person,103.5477496,8510,61419.22656,0.192750986,4,0,0
1394,68.2815,268.8625,/workspace/namu2/data/segmentation_data/7/7-1-2/26199.jpg,person,42.17279192,7680,62249.22656,0.192750986,4,0,0
1395,239.2175,413.695,/workspace/namu2/data/segmentation_data/7/7-1-2/26199.jpg,person,204.8719905,6710,63219.22656,0.192750986,4,0,0
1396,94.758,491.8025,/workspace/namu2/data/segmentation_data/7/7-1-2/26199.jpg,person,236.2076157,17427,52502.22656,0.192750986,4,0,0
1397,350.488,155.808,/workspace/namu2/data/segmentation_data/7/7-1-2/26200.jpg,person,261.9597452,44484,25445.22656,0.050796585,6,0,0
1398,291.044,104.1425,/workspace/namu2/data/segmentation_data/7/7-1-2/26200.jpg,person,237.4901169,9184,60745.22656,0.050796585,6,0,0
1399,130.854,111.987,/workspace/namu2/data/segmentation_data/7/7-1-2/26200.jpg,person,145.7381652,1296,68633.22656,0.050796585,6,0,0
1400,108.852,160.677,/workspace/namu2/data/segmentation_data/7/7-1-2/26200.jpg,person,95.31548299,9180,60749.22656,0.050796585,6,0,0
1401,182.192,248.86,/workspace/namu2/data/segmentation_data/7/7-1-2/26200.jpg,person,74.09377896,57638,12291.22656,0.050796585,6,0,0
1402,284.868,247.778,/workspace/namu2/data/segmentation_data/7/7-1-2/26200.jpg,person,176.6168593,95976,26046.77344,0.050796585,6,0,0
1403,455.926,129.03,/workspace/namu2/data/segmentation_data/7/7-1-2/26212.jpg,person,369.9516424,2601,67328.22656,0.217287785,3,0,0
1404,263.88,116.15,/workspace/namu2/data/segmentation_data/7/7-1-2/26212.jpg,person,209.0850868,24780,45149.22656,0.217287785,3,0,0
1405,116.1805,140.76,/workspace/namu2/data/segmentation_data/7/7-1-2/26212.jpg,person,115.4911379,3360,66569.22656,0.217287785,3,0,0
1406,464.695,146.88,/workspace/namu2/data/segmentation_data/7/7-1-2/26222.jpg,person,372.5874081,21432,48497.22656,0.059471289,3,0,0
1407,285.846,188.496,/workspace/namu2/data/segmentation_data/7/7-1-2/26222.jpg,person,189.809782,7200,62729.22656,0.059471289,3,0,0
1408,168.696,206.448,/workspace/namu2/data/segmentation_data/7/7-1-2/26222.jpg,person,78.00695556,10080,59849.22656,0.059471289,3,0,0
1409,164.7555,187.956,/workspace/namu2/data/segmentation_data/7/7-1-2/26247.jpg,person,88.31776353,39984,29945.22656,0.084161947,4,0,0
1410,124.644,186.594,/workspace/namu2/data/segmentation_data/7/7-1-2/26247.jpg,person,71.26376698,26790,43139.22656,0.084161947,4,0,0
1411,106.4115,167.072,/workspace/namu2/data/segmentation_data/7/7-1-2/26247.jpg,person,88.94278791,990,68939.22656,0.084161947,4,0,0
1412,49.725,180.011,/workspace/namu2/data/segmentation_data/7/7-1-2/26247.jpg,person,96.02481554,12096,57833.22656,0.084161947,4,0,0
1413,315.228,172.4255,/workspace/namu2/data/segmentation_data/7/7-1-2/26261.jpg,person,223.0328393,3490,66439.22656,0.019717681,3,0,0
1414,231.36,183.885,/workspace/namu2/data/segmentation_data/7/7-1-2/26261.jpg,person,142.5066309,13728,56201.22656,0.019717681,3,0,0
1415,140.262,199.875,/workspace/namu2/data/segmentation_data/7/7-1-2/26261.jpg,person,64.51023715,10797,59132.22656,0.019717681,3,0,0
1416,400.2,157.731,/workspace/namu2/data/segmentation_data/7/7-1-2/26269.jpg,person,307.8599378,15912,54017.22656,0.023423423,4,1,0
1417,299.425,149.961,/workspace/namu2/data/segmentation_data/7/7-1-2/26269.jpg,person,218.4419978,16068,53861.22656,0.023423423,4,1,0
1418,213.875,158.249,/workspace/namu2/data/segmentation_data/7/7-1-2/26269.jpg,person,143.7695549,5977,63952.22656,0.023423423,4,1,0
1419,131.95,147.889,/workspace/namu2/data/segmentation_data/7/7-1-2/26269.jpg,person,110.6290548,988,68941.22656,0.023423423,4,1,0
1420,40.6,135.716,/workspace/namu2/data/segmentation_data/7/7-1-2/26269.jpg,tree,617.4951221,29792,69089.24219,0.023423423,4,1,0
1421,417.48,112.8675,/workspace/namu2/data/segmentation_data/7/7-1-2/26278.jpg,person,340.5713595,31950,37979.22656,0.212176414,4,0,0
1422,282.225,113.538,/workspace/namu2/data/segmentation_data/7/7-1-2/26278.jpg,person,224.7075418,9372,60557.22656,0.212176414,4,0,0
1423,200.22,147.7335,/workspace/namu2/data/segmentation_data/7/7-1-2/26278.jpg,person,141.9259506,23970,45959.22656,0.212176414,4,0,0
1424,79.52,128.0655,/workspace/namu2/data/segmentation_data/7/7-1-2/26278.jpg,person,131.1548059,8517,61412.22656,0.212176414,4,0,0
1425,448.9625,196.8345,/workspace/namu2/data/segmentation_data/7/7-1-2/26314.jpg,person,345.6206242,150420,80490.77344,0.014701364,4,0,0
1426,483.78,191.0375,/workspace/namu2/data/segmentation_data/7/7-1-2/26314.jpg,person,380.9166257,187872,117942.7734,0.014701364,4,0,0
1427,510.5345,192.882,/workspace/namu2/data/segmentation_data/7/7-1-2/26314.jpg,person,407.0147591,205485,135555.7734,0.014701364,4,0,0
1428,528.493,191.301,/workspace/namu2/data/segmentation_data/7/7-1-2/26314.jpg,person,425.002967,215592,145662.7734,0.014701364,4,0,0
1429,499.896,291.2415,/workspace/namu2/data/segmentation_data/7/7-1-2/26340.jpg,person,393.0376675,44919,25010.22656,0.122601959,3,0,0
1430,288.069,173.679,/workspace/namu2/data/segmentation_data/7/7-1-2/26340.jpg,person,197.5883103,16102,53827.22656,0.122601959,3,0,0
1431,120.258,279.015,/workspace/namu2/data/segmentation_data/7/7-1-2/26340.jpg,person,25.87835445,49878,20051.22656,0.122601959,3,0,0
1432,436.08,167.2125,/workspace/namu2/data/segmentation_data/7/7-1-2/26357.jpg,person,339.4528483,49920,20009.22656,0.025714286,3,0,0
1433,302.864,149.3625,/workspace/namu2/data/segmentation_data/7/7-1-2/26357.jpg,person,221.7421688,29455,40474.22656,0.025714286,3,0,0
1434,150.144,163.8,/workspace/namu2/data/segmentation_data/7/7-1-2/26357.jpg,person,101.1846282,49050,20879.22656,0.025714286,3,0,0
1435,169.652,116.1155,/workspace/namu2/data/segmentation_data/7/7-1-2/26393.jpg,person,152.6825455,5734,64195.22656,0.136337998,2,0,0
1436,93.624,106.677,/workspace/namu2/data/segmentation_data/7/7-1-2/26393.jpg,person,150.0480937,3672,66257.22656,0.136337998,2,0,0
1437,397.056,224.19,/workspace/namu2/data/segmentation_data/7/7-1-2/26562.jpg,person,290.3605503,4110,65819.22656,0.014488349,3,0,0
1438,105.216,226.164,/workspace/namu2/data/segmentation_data/7/7-1-2/26562.jpg,person,30.00157366,6944,62985.22656,0.014488349,3,0,0
1439,254.208,216.858,/workspace/namu2/data/segmentation_data/7/7-1-2/26562.jpg,person,150.9274595,2714,67215.22656,0.014488349,3,0,0
1440,247.989,190.684,/workspace/namu2/data/segmentation_data/7/7-1-2/26828.jpg,person,154.0726564,38801,31128.22656,0.087372277,2,0,0
1441,190.5105,196.365,/workspace/namu2/data/segmentation_data/7/7-1-2/26828.jpg,person,101.4422612,20724,49205.22656,0.087372277,2,0,0
1442,444.5085,178.4685,/workspace/namu2/data/segmentation_data/7/7-1-2/26853.jpg,person,344.8918208,122820,52890.77344,0.153830228,4,0,0
1443,378.368,184.7475,/workspace/namu2/data/segmentation_data/7/7-1-2/26853.jpg,person,279.1695587,100560,30630.77344,0.153830228,4,0,0
1444,200.269,184.7475,/workspace/namu2/data/segmentation_data/7/7-1-2/26853.jpg,person,116.2233947,15840,54089.22656,0.153830228,4,0,0
1445,73.5305,180.4005,/workspace/namu2/data/segmentation_data/7/7-1-2/26853.jpg,person,83.26369998,4725,65204.22656,0.153830228,4,0,0
1446,391.0555,62.103,/workspace/namu2/data/segmentation_data/7/7-1-2/26854.jpg,person,342.7288279,23585,46344.22656,0.122787029,3,0,0
1447,232.7275,179.7075,/workspace/namu2/data/segmentation_data/7/7-1-2/26854.jpg,person,145.8289826,12915,57014.22656,0.122787029,3,0,0
1448,89.7925,48.6555,/workspace/namu2/data/segmentation_data/7/7-1-2/26854.jpg,person,208.1731773,155,69774.22656,0.122787029,3,0,0
1449,561.8025,230.31,/workspace/namu2/data/segmentation_data/7/7-1-2/26860.jpg,person,454.0870815,97405,27475.77344,0.073809524,3,0,2
1450,236.0745,227.88,/workspace/namu2/data/segmentation_data/7/7-1-2/26860.jpg,person,130.6914615,21120,48809.22656,0.073809524,3,0,2
1451,136.242,149.31,/workspace/namu2/data/segmentation_data/7/7-1-2/26860.jpg,person,110.2442351,5151,64778.22656,0.073809524,3,0,2
1452,360.963,184.95,/workspace/namu2/data/segmentation_data/7/7-1-2/26860.jpg,house,32.10299847,15665,188887.4844,0.073809524,3,0,2
1453,100.224,233.01,/workspace/namu2/data/segmentation_data/7/7-1-2/26860.jpg,house,244.5320097,2176,202376.4844,0.073809524,3,0,2
1454,490.77,480,/workspace/namu2/data/segmentation_data/7/7-1-2/26901.jpg,person,443.1188156,66650,3279.226563,0.219809524,6,0,0
1455,274.7115,399,/workspace/namu2/data/segmentation_data/7/7-1-2/26901.jpg,person,219.3099894,62868,7061.226563,0.219809524,6,0,0
1456,150.2235,364.5,/workspace/namu2/data/segmentation_data/7/7-1-2/26901.jpg,person,116.274446,7719,62210.22656,0.219809524,6,0,0
1457,694.26,462.375,/workspace/namu2/data/segmentation_data/7/7-1-2/26901.jpg,person,621.1091407,217800,147870.7734,0.219809524,6,0,0
1458,793.0125,461.25,/workspace/namu2/data/segmentation_data/7/7-1-2/26901.jpg,person,714.6799719,192324,122394.7734,0.219809524,6,0,0
1459,940.842,174.75,/workspace/namu2/data/segmentation_data/7/7-1-2/26901.jpg,person,836.354932,10761,59168.22656,0.219809524,6,0,0
1460,324.947,82.5475,/workspace/namu2/data/segmentation_data/7/7-1-2/26926.jpg,person,277.4115558,14812,55117.22656,0.333921883,4,0,0
1461,256.8375,87.4425,/workspace/namu2/data/segmentation_data/7/7-1-2/26926.jpg,person,224.5661495,6480,63449.22656,0.333921883,4,0,0
1462,164.376,91.8925,/workspace/namu2/data/segmentation_data/7/7-1-2/26926.jpg,person,173.369841,1620,68309.22656,0.333921883,4,0,0
1463,60.4995,90.5575,/workspace/namu2/data/segmentation_data/7/7-1-2/26926.jpg,person,172.2409582,6936,62993.22656,0.333921883,4,0,0
1464,371.27,159.061,/workspace/namu2/data/segmentation_data/7/7-1-2/27006.jpg,person,280.1320714,57376,12553.22656,0.202150538,4,0,1
1465,266.8075,165.571,/workspace/namu2/data/segmentation_data/7/7-1-2/27006.jpg,person,182.360751,79424,9494.773438,0.202150538,4,0,1
1466,194.8825,161.231,/workspace/namu2/data/segmentation_data/7/7-1-2/27006.jpg,person,128.2633686,29896,40033.22656,0.202150538,4,0,1
1467,116.45,146.909,/workspace/namu2/data/segmentation_data/7/7-1-2/27006.jpg,person,109.3761329,1769,68160.22656,0.202150538,4,0,1
1468,244.8875,94.178,/workspace/namu2/data/segmentation_data/7/7-1-2/27006.jpg,house,153.9676774,267344,62791.51563,0.202150538,4,0,1
1469,424.88,159.848,/workspace/namu2/data/segmentation_data/7/7-1-2/27071.jpg,person,330.7211113,55624,14305.22656,0.244499179,3,1,0
